dis_reg;dis_nombre;fec_codigo;fec_dia;fec_semana;prod_nombre;prod_n2;prod_n3;prod_n3_clase;prod_prov_nombre;inv_valor;inv_cantidad;inv_dias_venta;inv_cantidad_venta
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0446;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 017;424125;39;90;134
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0447;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;75274;24;90;134
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0448;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 010;1125124;86;90;132
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0449;SALSAS NEGRAS;ALIMENTOS;A;Proveedor 009;75410;54;90;132
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0450;LIMPIAVIDRIOS;HOGAR;A;Proveedor 006;498702;90;90;131
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0451;GINEBRA;LICORES Y TABACO;A;Proveedor 002;9617602;211;90;131
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0452;ASEO MECANICO;HOGAR;A;Proveedor 008;300323;73;90;130
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0453;ASEO MECANICO;HOGAR;A;Proveedor 008;490934;132;90;130
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0454;DETERGENTES;HOGAR;A;Proveedor 015;472574;84;90;130
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0455;PRESERVATIVOS;OTC;B;Proveedor 007;694310;58;90;129
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0456;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;607877;16;90;129
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0457;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;395442;31;90;129
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0458;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;211470;6;90;129
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0459;INSECTICIDAS;HOGAR;A;Proveedor 001;185873;12;90;128
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0460;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;119165;117;41;128
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0461;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;635175;26;90;127
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0462;PRESERVATIVOS;OTC;B;Proveedor 007;442916;37;90;126
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0463;ASEO MECANICO;HOGAR;A;Proveedor 008;394731;105;90;126
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0464;GALLETAS;ALIMENTOS;A;Proveedor 001;245313;67;90;126
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0465;DETERGENTES;HOGAR;A;Proveedor 008;221778;30;90;125
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0466;LAVALOZA;HOGAR;A;Proveedor 013;849376;129;90;124
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0467;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;649590;27;90;124
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0468;LIMPIAVIDRIOS;HOGAR;A;Proveedor 006;804542;60;90;123
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0469;ALIMENTOS PARA BEBES;BEBES Y NINOS;B;Proveedor 014;115928;52;90;122
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0470;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;328919;9;90;120
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0471;LAVALOZA;HOGAR;A;Proveedor 008;9079;11;90;120
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0472;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;508643;34;90;120
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0473;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;42917;36;90;120
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0474;PRESERVATIVOS;OTC;B;Proveedor 010;602765;84;90;119
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0475;ASEO MECANICO;HOGAR;A;Proveedor 008;520164;138;90;118
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0476;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;1061122;76;90;118
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0477;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;58122;44;90;117
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0478;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 015;113115;51;90;116
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0479;EDULCORANTES;ALIMENTOS;A;Proveedor 024;198406;57;90;114
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0480;CAFE;ALIMENTOS;A;Proveedor 016;1432941;72;90;114
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0481;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 006;188953;64;90;114
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0482;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 010;668151;29;90;113
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0483;BETUN;HOGAR;A;Proveedor 006;474321;61;90;113
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0484;PRESERVATIVOS;OTC;B;Proveedor 010;431189;45;90;113
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0485;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;2342921;101;90;112
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0486;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 015;201832;91;90;111
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0487;AZUCAR;ALIMENTOS;A;Proveedor 024;352934;150;90;111
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0488;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;1221486;25;90;110
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0489;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 003;799587;160;90;108
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0490;LAVALOZA;HOGAR;A;Proveedor 013;294030;92;90;108
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0491;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 007;660977;48;90;108
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0492;BETUN;HOGAR;A;Proveedor 006;893467;80;90;108
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0493;DETERGENTES;HOGAR;A;Proveedor 015;131599;73;90;107
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0494;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;76002;24;90;107
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0495;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;65447;21;90;107
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0496;FIJACION;CUIDADO PERSONAL;A;Proveedor 005;154267;12;90;107
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0497;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;2053202;42;90;107
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0498;VODKA;LICORES Y TABACO;A;Proveedor 002;6147219;173;90;103
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0499;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 001;1843306;150;90;102
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0500;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;107478;5;90;101
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0501;OTROS PRODUCTOS DE LIMPIEZA;HOGAR;A;Proveedor 006;261722;31;90;99
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0502;CUIDADO CAPILAR BEBES Y NINOS;BEBES Y NINOS;B;Proveedor 001;858433;71;90;98
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0503;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;15732;11;90;98
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0504;GINEBRA;LICORES Y TABACO;A;Proveedor 002;3186026;25;90;97
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0505;OTROS ALIMENTOS;ALIMENTOS;A;Proveedor 009;20881;22;90;97
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0506;BRONCEADORES;CUIDADO PERSONAL;A;Proveedor 010;1235094;45;90;96
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0507;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;316031;53;90;96
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0508;DETERGENTES;HOGAR;A;Proveedor 006;711146;36;90;96
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0509;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 001;126626;34;90;96
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0510;BALSAMOS Y ACONDICIONADORES;CUIDADO PERSONAL;A;Proveedor 005;87259;8;90;96
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0511;LIMPIADORES PARA BANOS;HOGAR;A;Proveedor 006;61363;13;90;94
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0512;CERAS Y PROTECTORES PISOS;HOGAR;A;Proveedor 006;317888;24;90;94
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0513;LIMPIAVIDRIOS;HOGAR;A;Proveedor 006;110823;20;90;93
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0514;ASEO MECANICO;HOGAR;A;Proveedor 008;238017;85;90;93
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0515;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 001;89383;24;90;92
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0516;DETERGENTES;HOGAR;A;Proveedor 015;426079;148;90;92
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0517;LECHE VEGETAL EN POLVO;ALIMENTOS;A;Proveedor 022;33982;4;90;92
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0518;LIMPIADORES LIQUIDOS PISOS;HOGAR;A;Proveedor 008;21597;15;90;92
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0519;LAVALOZA;HOGAR;A;Proveedor 013;425537;72;90;91
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0520;JABON EN BARRA;HOGAR;A;Proveedor 015;174171;84;90;91
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0521;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;29216;21;90;91
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0522;GALLETAS;ALIMENTOS;A;Proveedor 001;229247;63;90;89
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0523;WHISKY;LICORES Y TABACO;A;Proveedor 002;3853978;57;90;88
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0524;ASEO MECANICO;HOGAR;A;Proveedor 008;743354;269;90;87
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0525;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;272888;118;90;86
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0526;ANALGESICOS;OTC;B;Proveedor 007;894107;62;90;86
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0527;DESMANCHADORES;HOGAR;A;Proveedor 006;732344;35;90;85
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0528;SALSAS NEGRAS;ALIMENTOS;A;Proveedor 009;99870;40;90;85
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0529;ASEO MECANICO;HOGAR;A;Proveedor 008;423353;149;90;85
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0530;LAVALOZA;HOGAR;A;Proveedor 004;862060;119;90;85
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0531;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;1265652;54;28;84
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0532;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;114585;49;90;84
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0533;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;43301;21;90;84
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0534;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;214725;116;90;84
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0535;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 017;339364;37;90;84
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0536;INFUSIONES;ALIMENTOS;A;Proveedor 014;45513;25;90;81
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0537;LAVALOZA;HOGAR;A;Proveedor 004;274248;53;90;81
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0538;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 017;513432;24;90;80
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0539;DETERGENTES;HOGAR;A;Proveedor 001;23637;33;90;80
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0540;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 017;249654;36;90;78
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0541;GRANOLAS Y CEREALES LISTOS;ALIMENTOS;A;Proveedor 014;30124;15;90;78
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0542;ASEO MECANICO;HOGAR;A;Proveedor 008;950045;263;90;78
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0543;SALSAS NEGRAS;ALIMENTOS;A;Proveedor 009;48221;34;90;78
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0544;BETUN;HOGAR;A;Proveedor 006;472444;58;90;77
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0545;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;29835;16;90;76
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0546;AZUCAR;ALIMENTOS;A;Proveedor 024;105220;22;90;75
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0547;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;173737;45;90;75
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0548;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 001;182490;49;90;75
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0549;CERAS Y PROTECTORES PISOS;HOGAR;A;Proveedor 006;379207;41;90;75
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0550;LECHE VEGETAL EN POLVO;ALIMENTOS;A;Proveedor 022;42397;4;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0551;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;1660714;109;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0552;DESENGRASANTES;HOGAR;A;Proveedor 006;1378642;112;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0553;COLORACION;CUIDADO PERSONAL;A;Proveedor 005;552696;26;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0554;CALDOS CONCENTRADOS;ALIMENTOS;A;Proveedor 018;94897;37;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0555;JABON DE TOCADOR;CUIDADO PERSONAL;A;Proveedor 001;96831;26;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0556;DESMANCHADORES;HOGAR;A;Proveedor 006;29231;2;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0557;EDULCORANTES;ALIMENTOS;A;Proveedor 024;250618;72;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0558;FIBRAS Y PANOS ABSORBENTES;HOGAR;A;Proveedor 008;37442;36;90;74
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0559;PRESERVATIVOS;OTC;B;Proveedor 007;707982;60;90;73
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0560;DETERGENTES;HOGAR;A;Proveedor 008;39468;41;80;72
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0561;OTROS CUIDADO PERSONAL;CUIDADO PERSONAL;A;Proveedor 017;385074;18;90;72
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0562;PRESERVATIVOS;OTC;B;Proveedor 007;419229;35;90;72
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0563;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;233387;159;90;71
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0564;DETERGENTES;HOGAR;A;Proveedor 006;453562;38;90;71
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0565;PROTECTOR DE LABIOS;CUIDADO PERSONAL;A;Proveedor 007;57013;6;90;70
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0566;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;341760;130;12;70
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0567;BETUN;HOGAR;A;Proveedor 025;1729151;467;90;70
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0568;SHAMPOO;CUIDADO PERSONAL;A;Proveedor 005;127700;15;90;69
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0569;SALSAS NEGRAS;ALIMENTOS;A;Proveedor 009;6802;3;90;69
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0570;ASEO MECANICO;HOGAR;A;Proveedor 008;322215;115;90;69
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0571;CREMAS Y TRATAMIENTOS CORPORALES;CUIDADO PERSONAL;A;Proveedor 010;199800;6;90;68
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0572;DESENGRASANTES;HOGAR;A;Proveedor 008;43960;12;90;68
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0573;WHISKY;LICORES Y TABACO;A;Proveedor 002;5730753;44;90;68
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0574;GELATINAS Y FLANES;ALIMENTOS;A;Proveedor 018;12659;4;90;67
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0575;DETERGENTES;HOGAR;A;Proveedor 015;121075;66;90;66
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0576;CONDIMENTOS Y SAZONADORES;ALIMENTOS;A;Proveedor 009;18060;22;90;66
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0577;DESODORANTES;CUIDADO PERSONAL;A;Proveedor 005;1828164;78;28;66
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0578;CAFE;ALIMENTOS;A;Proveedor 016;25157;2;90;66
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0579;FIJACION;CUIDADO PERSONAL;A;Proveedor 017;1137300;102;90;66
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0580;REFRESCO DE FRUTAS EN POLVO;ALIMENTOS;A;Proveedor 018;31117;42;90;64
UNIDAD DE NEGOCIO PACIFICO;AGENCIA DISTRIMARCAS;20221006;06;Sem 41 2022;Producto 0581;GELATINAS Y FLANES;ALIMENTOS;A;Proveedor 018;1636;2;90;64
